"Gene","AIS_vs_Normal","MIA_vs_Normal","LUAD_vs_Normal","MIA_vs_AIS","LUAD_vs_AIS","LUAD_vs_MIA","Pattern"
"EDNRA",-1.02102017178765,-0.872182051619657,-0.872995209800002,0.148838120168004,0.148024961987657,-0.000813158180344922,"p9"
"KCNJ1",-1.5322014246889,-1.27829615464211,-0.996757275356861,0.253905270046793,0.535444149332043,0.281538879285245,"p9"
"DST",-1.0669672239511,-0.833281302529076,-1.21318223517395,0.233685921422019,-0.146215011222857,-0.379900932644879,"p9"
"ASTN1",-1.55884789663961,-1.94432907470818,-1.63144344017465,-0.385481178068573,-0.072595543535041,0.312885634533538,"p9"
"TMEM178A",-1.04622924229822,-0.985686707400347,-1.63199638862066,0.0605425348978734,-0.585767146322448,-0.646309681220318,"p9"
"SPARCL1",-1.33561317123284,-1.02314074158763,-1.95437857462816,0.312472429645208,-0.61876540339532,-0.931237833040522,"p9"
"TCTEX1D1",-1.25080089430707,-0.724912059178871,-1.28395828604423,0.525888835128204,-0.0331573917371586,-0.559046226865361,"p9"
"BMP6",-1.16438443258904,-0.960364642835321,-1.52478173538619,0.204019789753716,-0.36039730279715,-0.564417092550866,"p9"
"NR4A2",-1.31173334057918,-1.25690716506899,-1.66697892697838,0.0548261755101843,-0.355245586399205,-0.410071761909396,"p9"
"PLA2R1",-1.01448000759583,-0.537603852388106,-0.477494479997307,0.476876155207723,0.536985527598522,0.060109372390796,"p9"
"KCNJ16",-1.69505367024165,-1.00397193530191,-1.44279231018793,0.691081734939741,0.252261360053719,-0.438820374886022,"p9"
"KCTD15",-1.25992733501156,-0.95249190959695,-1.07179854064339,0.3074354254146,0.188128794368157,-0.119306631046442,"p9"
"LGI4",-1.53153091725299,-1.23677307452373,-1.87639003104955,0.29475784272926,-0.344859113796559,-0.639616956525815,"p9"
"SEMA3D",-1.35593706001099,-1.07665142356544,-1.56483897806233,0.279285636445541,-0.208901918051344,-0.488187554496889,"p9"
"GRAP",-1.03827362054321,-0.763087527514482,-1.05715008653801,0.275186093028727,-0.0188764659948015,-0.29406255902353,"p9"
"ABI3BP",-1.3446320160688,-1.15991592955017,-2.1129167295361,0.184716086518632,-0.768284713467306,-0.953000799985937,"p9"
"ABCA9",-1.76388535207119,-1.42617039459868,-1.86998850804799,0.337714957472513,-0.106103155976799,-0.443818113449308,"p9"
"ABCA6",-1.26722194778807,-0.90136749948333,-1.61347887734973,0.36585444830474,-0.346256929561661,-0.712111377866399,"p9"
"ABCA10",-1.63859418757222,-1.34468119354115,-1.99878192802594,0.293912994031074,-0.360187740453726,-0.654100734484796,"p9"
"FAM167A",-2.07119490468063,-1.41572387955123,-2.11437747592942,0.655471025129396,-0.043182571248792,-0.69865359637819,"p9"
"PGM5",-1.18357684006667,-1.07500485921048,-1.60149415465736,0.108571980856197,-0.417917314590691,-0.526489295446886,"p9"
"WNT3A",-2.68049214376527,-1.81250857145138,-2.44975209381676,0.867983572313891,0.23074004994851,-0.637243522365384,"p9"
"CNTNAP3B",-1.18832588540737,-1.12211824154518,-2.07091886655054,0.0662076438621976,-0.882592981143169,-0.948800625005367,"p9"
"PDLIM3",-1.48341458114231,-0.912070306492898,-0.65188724329453,0.57134427464941,0.831527337847774,0.260183063198364,"p9"
"PDE1C",-1.53011287576801,-1.56205477978913,-1.85854436399176,-0.0319419040211219,-0.328431488223749,-0.296489584202627,"p9"
"FGD5",-1.3238198151507,-1.11354010367052,-1.86169410187234,0.210279711480177,-0.537874286721646,-0.748153998201822,"p9"
"APCDD1",-1.25434205253309,-0.850424489588589,-1.19312607298471,0.403917562944502,0.0612159795483827,-0.342701583396121,"p9"
"DKK2",-1.73634204668623,-1.663216582174,-1.96070495355367,0.0731254645122336,-0.224362906867438,-0.29748837137967,"p9"
"VSIG4",-1.13891964992992,-0.846363840992687,-1.53439765746263,0.292555808937233,-0.39547800753271,-0.688033816469942,"p9"
"PPARGC1B",-1.01629963948329,-0.766208033888677,-0.730439166208533,0.250091605594602,0.285860473274752,0.0357688676801396,"p9"
"UGT2B4",-1.59635635854085,-1.07522828814354,-1.28488159764932,0.521128070397314,0.311474760891538,-0.209653309505778,"p9"
"GDF6",-1.94273634344751,-1.6473760501179,-2.01230758510159,0.295360293329617,-0.0695712416540771,-0.364931534983696,"p9"
"CD109",-1.09304554430954,-0.816399968973393,-0.591771224650348,0.27664557533615,0.501274319659189,0.224628744323042,"p9"
"TIMP4",-1.48974304591963,-1.30616663470479,-1.24354369767731,0.183576411214842,0.246199348242323,0.0626229370274843,"p9"
"FZD1",-1.37927334997634,-0.940459994578699,-0.576379533397714,0.438813355397643,0.802893816578625,0.364080461180982,"p9"
"AFAP1L1",-1.72487416927078,-1.35164794802724,-1.85101840359384,0.373226221243537,-0.126144234323056,-0.499370455566591,"p9"
"ERG",-1.17026855203549,-0.803061697443776,-1.52834616053609,0.367206854591717,-0.358077608500605,-0.725284463092319,"p9"
"TSPAN18",-1.33262227778554,-1.12797400566617,-1.84066685844456,0.204648272119369,-0.508044580659016,-0.712692852778385,"p9"
"PALM2-AKAP2",-1.18161729823434,-0.731132426867916,-0.817129037611078,0.450484871366425,0.364488260623258,-0.0859966107431621,"p9"
"CABP1",-1.24412773461589,-0.987636174648875,-1.26422049227364,0.256491559967026,-0.0200927576577433,-0.276584317624765,"p9"
"RADIL",-1.58858596502831,-1.46246814435177,-1.96616289387525,0.126117820676526,-0.377576928846945,-0.503694749523476,"p9"
"CLSTN2",-2.43873641654524,-2.07746743002571,-1.41231418855549,0.361268986519521,1.02642222798975,0.665153241470232,"p9"
"GPR153",-1.30240774018091,-0.903908539424096,-0.927690086162144,0.398499200756812,0.374717654018763,-0.0237815467380497,"p9"
"NBL1",-1.06930355744871,-0.78579419153083,-0.861747206037004,0.283509365917884,0.207556351411707,-0.0759530145061743,"p9"
"EDA",-1.4638808333448,-1.15669479185648,-1.26267119012501,0.30718604148833,0.201209643219788,-0.105976398268535,"p9"
"FGF17",-1.11185821390785,-0.481464283939685,-1.37906014890365,0.630393929968161,-0.267201934995806,-0.897595864963968,"p9"
"CSRP1",-1.05185826582672,-0.688600841409768,-0.913711420959845,0.363257424416957,0.138146844866875,-0.225110579550076,"p9"
"PADI4",-2.66297566971013,-3.07736432929245,-3.9345544512184,-0.414388659582321,-1.27157878150827,-0.857190121925952,"p9"
"ACE",-1.36689811688131,-1.33064738863453,-1.72625768328565,0.0362507282467847,-0.359359566404338,-0.395610294651118,"p9"
"SPON2",-1.11909044743271,-0.612822628881625,0.108158807212781,0.506267818551086,1.22724925464549,0.7209814360944,"p9"
"AGRP",-1.82356976462221,-1.54726675763291,-1.97708252489618,0.276303006989301,-0.153512760273972,-0.429815767263273,"p9"
"CLDND2",-1.45858010308129,-1.14715966601233,-0.884591761032738,0.311420437068961,0.57398834204855,0.262567904979586,"p9"
"GPSM1",-1.43906908818611,-1.15730860264466,-1.3875417771983,0.281760485541452,0.0515273109878094,-0.230233174553639,"p9"
"CYP3A7",-1.83136525382926,-1.31571776090905,-1.14259163544642,0.515647492920207,0.688773618382836,0.173126125462633,"p9"
"CCDC116",-1.05954683704973,-0.924710737537287,-0.931915076589114,0.134836099512442,0.127631760460615,-0.00720433905182548,"p9"
"COX7A1",-1.50177882213114,-1.07528202373099,-1.65148418990556,0.426496798400153,-0.149705367774423,-0.576202166174571,"p9"
"GRASP",-1.25645415687489,-1.26488942361426,-2.10069846678649,-0.00843526673937016,-0.844244309911598,-0.835809043172228,"p9"
"ALOX15",-2.76556278190626,-1.98361725838955,-2.4912617417057,0.781945523516711,0.27430104020057,-0.507644483316149,"p9"
"BCL6B",-1.41507002256524,-1.2946665468671,-1.69888741887613,0.120403475698148,-0.283817396310886,-0.404220872009029,"p9"
"BSND",-2.60956957583161,-2.11762944170271,-2.51542561059203,0.491940134128907,0.0941439652395731,-0.397796168889331,"p9"
"RBP7",-1.27724798441718,-0.583327091446375,-1.55128267155081,0.693920892970798,-0.274034687133629,-0.967955580104429,"p9"
"CAMK2N1",-1.61127790568426,-1.36320537360889,-1.67643225662269,0.248072532075375,-0.0651543509384334,-0.313226883013807,"p9"
"NEXN",-1.03035438434449,-0.617427117096036,-1.17124893698375,0.412927267248455,-0.14089455263926,-0.553821819887716,"p9"
"NTNG1",-1.17721177344547,-1.16486498587627,-2.08682753121583,0.0123467875692069,-0.909615757770359,-0.921962545339562,"p9"
"AKNAD1",-1.90893997430005,-1.44257673298954,-1.61122925780946,0.46636324131051,0.297710716490593,-0.168652524819912,"p9"
"GBP4",-1.28849650046984,-1.27915698996572,-1.32445210235995,0.00933951050412092,-0.0359556018901134,-0.0452951123942288,"p9"
"KCNT2",-1.30038234706654,-0.782999376945958,-1.38392882802983,0.517382970120578,-0.0835464809632951,-0.600929451083876,"p9"
"TRIM58",-2.18834959623353,-2.13390181221115,-2.36089227187027,0.0544477840223787,-0.172542675636737,-0.226990459659109,"p9"
"DDR2",-1.1814422528153,-0.990845162085897,-1.07382347717874,0.190597090729398,0.107618775636564,-0.0829783150928428,"p9"
"OLFML2B",-1.10966581868113,-0.737282856409624,0.164325301837118,0.372382962271501,1.27399112051824,0.901608158246747,"p9"
"FCGR3B",-2.41129710505224,-2.31855932176124,-2.65618206967233,0.0927377832910119,-0.244884964620088,-0.337622747911098,"p9"
"C1orf115",-1.03635579709075,-0.942820264211085,-1.60059264017926,0.0935355328796663,-0.564236843088513,-0.657772375968173,"p9"
"PKDCC",-1.7245616622891,-1.50781726992009,-1.70634007055443,0.216744392369007,0.018221591734674,-0.198522800634344,"p9"
"FAM84A",-2.14952030620333,-1.61076291600539,-1.1030417467769,0.538757390197948,1.04647855942644,0.507721169228487,"p9"
"ACTG2",-1.06201281494913,-0.729320328116027,-0.831059690844318,0.332692486833105,0.230953124104812,-0.10173936272829,"p9"
"MSX1",-1.22023324124076,-1.18453199801368,-1.21329285434311,0.0357012432270683,0.00694038689764155,-0.0287608563294299,"p9"
"C1QTNF7",-1.38177121405739,-0.777450316884882,-1.44609312807992,0.604320897172516,-0.064321914022521,-0.668642811195033,"p9"
"S100A12",-2.21564750059295,-2.35857277620038,-2.55546641928603,-0.142925275607425,-0.339818918693073,-0.196893643085649,"p9"
"LMOD1",-1.23915478270836,-0.687086113381309,-1.27826991060269,0.552068669327052,-0.039115127894335,-0.591183797221383,"p9"
"CXCR1",-2.12296998471042,-2.21291211002322,-3.20204700187875,-0.0899421253127962,-1.07907701716834,-0.989134891855543,"p9"
"IHH",-1.00474198352561,-1.06857283006598,-1.36752683769965,-0.063830846540368,-0.362784854174043,-0.298954007633674,"p9"
"DCLK3",-1.55079124107881,-1.11920256553613,-0.484316963190806,0.431588675542682,1.06647427788801,0.634885602345325,"p9"
"ABHD6",-1.09553050294349,-1.05597224505338,-1.62285773531668,0.0395582578901054,-0.527327232373182,-0.566885490263291,"p9"
"PCOLCE2",-1.28042921664818,-1.0172840126456,-1.89830193863754,0.263145204002581,-0.617872721989368,-0.881017925991947,"p9"
"HEYL",-1.09499377277023,-0.570193136121528,-1.09593038012396,0.524800636648701,-0.000936607353728719,-0.525737244002429,"p9"
"CAMP",-2.70850314562302,-2.17242733073069,-2.36176629635287,0.536075814892338,0.346736849270149,-0.18933896562218,"p9"
"NPY1R",-1.29986195460239,-1.20356497119599,-1.90151097518157,0.0962969834064088,-0.601649020579177,-0.697946003985582,"p9"
"EBF1",-1.00343383703459,-0.737327475411813,-1.29234797031478,0.266106361622776,-0.288914133280186,-0.555020494902965,"p9"
"PI16",-3.37690763661534,-2.64072262828307,-2.88083767548208,0.736185008332274,0.496069961133268,-0.240115047199004,"p9"
"BMPER",-1.68200613299299,-1.7922643242562,-2.20040373072049,-0.110258191263211,-0.518397597727499,-0.408139406464288,"p9"
"HEY1",-1.77079207571222,-1.63254757418328,-1.83407785221987,0.138244501528947,-0.0632857765076444,-0.201530278036587,"p9"
"SBSPON",-1.54095100423991,-1.27263487118763,-1.678735694098,0.268316133052288,-0.137784689858091,-0.406100822910374,"p9"
"GPER1",-1.04070473492321,-0.840706600269756,-1.17946920222864,0.19999813465346,-0.138764467305432,-0.338762601958886,"p9"
"CA3",-1.43291131426907,-1.31183988438013,-1.76598261202171,0.121071429888931,-0.333071297752641,-0.454142727641578,"p9"
"BAALC",-1.73126338777774,-1.38810904740227,-1.80115348552366,0.343154340375479,-0.0698900977459103,-0.413044438121389,"p9"
"FREM1",-1.14476448562998,-0.749423134806197,-1.16402363272874,0.395341350823782,-0.0192591470987604,-0.414600497922547,"p9"
"PRSS37",-1.29870325443538,-0.505448529422634,-0.83945549121142,0.793254725012744,0.459247763223963,-0.334006961788785,"p9"
"SVEP1",-1.6524879033543,-1.40875609586715,-2.15625284752972,0.243731807487149,-0.50376494417542,-0.74749675166257,"p9"
"TMEM246",-1.36773829911855,-1.22894319512041,-2.06940273901106,0.138795103998146,-0.7016644398925,-0.840459543890643,"p9"
"VSTM4",-1.1252316610359,-0.76723799717661,-1.0394750452238,0.357993663859286,0.0857566158120919,-0.272237048047196,"p9"
"GFI1B",-1.31325723529921,-0.857985811217692,-1.32949318983005,0.455271424081519,-0.0162359545308448,-0.471507378612363,"p9"
"NDRG2",-1.08659053342578,-0.953630152453575,-1.49919220111793,0.132960380972212,-0.412601667692153,-0.545562048664359,"p9"
"RNASE7",-1.27940436694156,-0.674724277881848,-0.851248294124985,0.604680089059716,0.428156072816578,-0.176524016243135,"p9"
"PPP1R36",-1.57966201783882,-0.707013335547044,-1.15829311184933,0.872648682291769,0.421368905989485,-0.451279776302281,"p9"
"ANKRD2",-1.02964298554809,-0.836646758756228,-1.07626589422807,0.192996226791855,-0.0466229086799843,-0.23961913547184,"p9"
"OTOGL",-1.26612121105715,-0.863842094101285,-0.846427804715585,0.402279116955871,0.419693406341561,0.0174142893856996,"p9"
"PDZRN4",-1.61478338439288,-0.938029744803506,-1.54899492733733,0.676753639589365,0.0657884570555488,-0.610965182533825,"p9"
"LARP6",-1.04804862063758,-1.01347906941609,-0.86375205217405,0.0345695512214865,0.184296568463531,0.14972701724203,"p9"
"ASPG",-1.66904972578031,-1.07084731785832,-1.30057989297292,0.598202407921994,0.368469832807391,-0.229732575114603,"p9"
"CLMP",-1.01601762425357,-0.627065251862333,-0.361258914617845,0.388952372391234,0.654758709635725,0.265806337244486,"p9"
"SCN3B",-1.46304523001416,-0.855518527142481,-1.24143568680475,0.607526702871685,0.221609543209418,-0.385917159662265,"p9"
"SYNPO2L",-1.53066169800814,-1.37476865042622,-1.73752492004684,0.155893047581915,-0.206863222038699,-0.362756269620618,"p9"
"DCHS1",-1.25514926263338,-0.951769577353263,-1.08816529158721,0.30337968528012,0.166983971046174,-0.136395714233948,"p9"
"MFAP4",-1.61996354411068,-1.24820623312541,-2.11600027937933,0.37175731098527,-0.496036735268655,-0.867794046253925,"p9"
"CLEC4E",-1.64441510492778,-1.94356987838306,-1.97977933922085,-0.29915477345528,-0.335364234293073,-0.0362094608377902,"p9"
"CLEC4D",-1.44004692366623,-0.883047273371674,-1.19825511640665,0.556999650294551,0.241791807259577,-0.315207843034978,"p9"
"C16orf45",-1.01562129312903,-0.532620792288051,-0.890327853900152,0.48300050084098,0.125293439228875,-0.357707061612102,"p9"
"YPEL4",-1.15565255841409,-0.819483719484237,-1.02029969164058,0.336168838929852,0.135352866773498,-0.200815972156349,"p9"
"RBPMS2",-1.04026745051366,-0.721150277674364,-0.956252900882256,0.319117172839291,0.0840145496314058,-0.235102623207892,"p9"
"NYAP1",-1.72515911250081,-0.973575161738877,-1.78193428605259,0.751583950761933,-0.0567751735517828,-0.808359124313715,"p9"
"CCDC178",-2.1860858892755,-1.65010519418738,-2.1604226782221,0.535980695088121,0.0256632110534019,-0.510317484034719,"p9"
"TTC16",-1.30640891302586,-0.423068182982958,-0.936508707679106,0.883340730042906,0.369900205346754,-0.513440524696148,"p9"
"SAMD14",-1.36117644164857,-0.979764405801373,-1.00553556668969,0.381412035847198,0.355640874958881,-0.025771160888317,"p9"
"LOXHD1",-1.45670486599411,-1.37418829055808,-2.23524889797037,0.0825165754360322,-0.778544031976256,-0.861060607412286,"p9"
"DPEP2",-1.06232688416174,-0.860914506575233,-1.3592927359188,0.201412377586504,-0.296965851757053,-0.498378229343563,"p9"
"CORO6",-1.64264568804758,-1.42496854793865,-1.93218874804454,0.217677140108939,-0.289543059996959,-0.507220200105895,"p9"
"CDC42EP5",-1.12872145438895,-0.348767668372798,-0.84190517988551,0.779953786016152,0.28681627450344,-0.493137511512713,"p9"
"KIR3DL1",-1.6799027366285,-1.81846356716147,-2.75734682205385,-0.138560830532975,-1.07744408542536,-0.938883254892381,"p9"
"PPP1R14A",-1.39948959789253,-0.987505903262779,-1.75573688385877,0.411983694629754,-0.356247285966236,-0.768230980595991,"p9"
"KLK11",-1.51636386834177,-1.07560895247862,-1.36582564446941,0.440754915863155,0.150538223872366,-0.290216691990794,"p9"
"IGFBP6",-2.00129441959772,-1.26399123445283,-1.79339145559476,0.737303185144899,0.207902964002958,-0.529400221141937,"p9"
"MGAT5B",-1.29896785142285,-1.27764684700907,-1.21527940180488,0.0213210044137779,0.0836884496179782,0.0623674452041886,"p9"
"SCARA5",-1.76342006943369,-1.55726433411014,-2.39260370604079,0.206155735323544,-0.6291836366071,-0.835339371930648,"p9"
"PTGDR",-1.1426994932862,-0.775961226076964,-1.24451565933225,0.366738267209234,-0.101816166046049,-0.468554433255285,"p9"
"CX3CR1",-1.25906346691701,-1.00943000784731,-1.41945957921437,0.249633459069701,-0.16039611229736,-0.410029571367061,"p9"
"KLHL30",-1.45714003752937,-0.790661875400317,-0.797196612739171,0.666478162129047,0.659943424790199,-0.00653473733885377,"p9"
"PHYHIP",-2.49926475283106,-2.063772510603,-2.40415504120656,0.435492242228064,0.0951097116245041,-0.340382530603557,"p9"
"GFRA2",-1.63665421567746,-1.41318880911284,-1.75829381123407,0.22346540656462,-0.121639595556603,-0.345105002121222,"p9"
"ADAM29",-1.66277276872975,-1.53256691482702,-1.20880171537283,0.130205853902725,0.45397105335692,0.323765199454194,"p9"
"PKIG",-1.10070544183082,-0.922506497620867,-1.45168872645114,0.17819894420996,-0.350983284620321,-0.529182228830274,"p9"
"ATOH8",-1.09130224339497,-0.966143241371904,-1.85114305947537,0.125159002023069,-0.759840816080394,-0.88499981810346,"p9"
"VAMP5",-1.37562745089249,-1.08986648350127,-0.9121003737769,0.285760967391223,0.463527077115585,0.177766109724362,"p9"
"ENHO",-1.16835224865483,-1.42997811638222,-1.49919785717931,-0.261625867727386,-0.330845608524482,-0.0692197407970955,"p9"
"CTRB2",-1.18467562884962,-1.58152684280629,-1.34059377229807,-0.396851213956665,-0.155918143448441,0.240933070508219,"p9"
"GSG1L",-2.80531925978549,-2.4642064884821,-1.63686751079745,0.341112771303395,1.16845174898805,0.827338977684654,"p9"
"MN1",-1.56364977825049,-1.21815491701308,-0.693029487944594,0.345494861237414,0.870620290305891,0.525125429068484,"p9"
"SH3TC2",-1.48777967481296,-0.811185751687327,-1.67727493563327,0.676593923125632,-0.189495260820315,-0.866089183945943,"p9"
"B3GALNT1",-1.26865343266453,-1.35128210459715,-1.47931857077864,-0.0826286719326115,-0.2106651381141,-0.128036466181488,"p9"
"BNC1",-4.38908790884014,-3.56052153223412,-4.185393481711,0.828566376606015,0.203694427129131,-0.624871949476883,"p9"
"GP9",-1.51157537524107,-1.86893034689823,-2.86503462522528,-0.357354971657164,-1.35345924998421,-0.996104278327044,"p9"
"P2RY1",-1.73313916263261,-1.45048285877387,-2.14881363127074,0.282656303858735,-0.415674468638128,-0.698330772496865,"p9"
"CTNND2",-1.01202809687705,-1.66723405874453,-0.849637823694545,-0.655205961867486,0.162390273182495,0.817596235049987,"p9"
"FRMPD4",-1.13670843139534,-0.912875475699677,-1.82957074282154,0.223832955695665,-0.692862311426204,-0.916695267121867,"p9"
"ZFPM2",-1.17423393753289,-0.95037659561437,-0.690294280434848,0.223857341918524,0.483939657098038,0.260082315179526,"p9"
"ADRA1B",-1.48471878270158,-0.839040035017567,-1.31481960541813,0.645678747684009,0.169899177283451,-0.475779570400564,"p9"
"HSPB2",-1.80897269403832,-1.30928303759471,-1.92956036294087,0.499689656443616,-0.120587668902555,-0.620277325346167,"p9"
"SEMA3E",-1.47422481945148,-0.584730894721145,-1.36943791276932,0.889493924730333,0.104786906682158,-0.784707018048168,"p9"
"CD14",-1.01590437882316,-0.898260711081451,-0.399536960873074,0.117643667741716,0.61636741795009,0.498723750208376,"p9"
"KRT72",-2.03192147413209,-1.29759162787016,-2.01472868541938,0.734329846261929,0.0171927887127046,-0.717137057549221,"p9"
"SGCD",-1.00975892218767,-0.639727222190632,-0.695842038946008,0.370031699997041,0.31391688324166,-0.0561148167553762,"p9"
"CEACAM3",-1.07320355904328,-1.37988933627349,-1.3075215913892,-0.306685777230213,-0.234318032345929,0.0723677448842808,"p9"
"PKIA",-1.13442925234019,-0.886024807745294,-0.736392062277715,0.248404444594899,0.398037190062477,0.149632745467575,"p9"
"GIMAP8",-1.50041792062629,-1.226979740383,-2.19926275557206,0.273438180243287,-0.698844834945769,-0.972283015189059,"p9"
"TPPP",-1.0798436887533,-0.79108253042953,-0.690749277048634,0.288761158323772,0.389094411704664,0.100333253380898,"p9"
"APLN",-2.91173764799113,-2.10163386189285,-1.70126201593538,0.810103786098277,1.21047563205575,0.400371845957467,"p9"
"PDE7B",-1.19221092739089,-0.502280015715771,-1.19964124005931,0.689930911675116,-0.00743031266842016,-0.69736122434354,"p9"
"PTCRA",-1.27618795360111,-0.770457111966418,-1.25481257935932,0.505730841634694,0.0213753742417867,-0.484355467392903,"p9"
"MAL",-1.19989966350077,-1.11341378765449,-1.90137876237477,0.0864858758462757,-0.701479098874005,-0.787964974720284,"p9"
"KLF11",-1.0362885955909,-0.798446023007735,-0.736870978094286,0.237842572583168,0.299417617496613,0.0615750449134459,"p9"
"CALB2",-2.14178376367709,-2.13962242238762,-2.36197972670246,0.00216134128946337,-0.220195963025376,-0.222357304314842,"p9"
"FRMD3",-1.7638750111451,-1.43649555575614,-1.74456864067045,0.327379455388965,0.0193063704746543,-0.308073084914313,"p9"
"PDZD3",-1.3115128845631,-1.3930427700597,-1.44494157976563,-0.0815298854965984,-0.133428695202531,-0.0518988097059313,"p9"
"SYNPO2",-1.16224855334316,-0.75146258414712,-1.42760222095339,0.410785969196037,-0.265353667610229,-0.676139636806271,"p9"
"RAB40A",-1.07659335709418,-1.04081518517541,-1.05541812657568,0.03577817191878,0.0211752305184998,-0.0146029414002672,"p9"
"CARNS1",-1.20912648347616,-0.812105033497574,-0.570532048376997,0.397021449978592,0.638594435099167,0.241572985120578,"p9"
"PURG",-1.37802396482557,-0.701781629386653,-1.3313005466198,0.676242335438914,0.0467234182057626,-0.629518917233143,"p9"
"EGFL7",-1.41655817476099,-1.44996844595876,-2.066666614049,-0.0334102711977672,-0.650108439288003,-0.616698168090238,"p9"
"MRGPRF",-1.77696392251237,-1.2156718940873,-1.41141873343093,0.561292028425064,0.365545189081427,-0.19574683934363,"p9"
"BNC2",-1.12737829074737,-0.787417685732612,-1.05869069787906,0.33996060501476,0.068687592868314,-0.271273012146444,"p9"
"RXFP4",-1.2825019854377,-1.15684000884753,-1.9613431117102,0.125661976590162,-0.678841126272505,-0.80450310286267,"p9"
"ABLIM3",-1.17268587265227,-1.12048583319493,-1.71636146978959,0.052200039457345,-0.543675597137315,-0.595875636594654,"p9"
"DMRT2",-1.95871364072207,-1.84227566268706,-1.90003435613728,0.116437978035016,0.0586792845847866,-0.0577586934502245,"p9"
"SNCG",-1.63250785416952,-1.4949209545106,-1.46407384879829,0.137586899658923,0.168434005371224,0.0308471057123026,"p9"
"MMRN2",-1.38445641415449,-1.08840188326713,-2.00362709552954,0.296054530887362,-0.619170681375049,-0.915225212262405,"p9"
"KCNK7",-1.34105741197234,-1.23804138621551,-1.28814232929748,0.103016025756823,0.0529150826748616,-0.0501009430819643,"p9"
"C1QB",-1.12674147669986,-0.82742663069649,-0.8842710745335,0.299314846003368,0.242470402166359,-0.0568444438370094,"p9"
"DAB1",-1.44404564668803,-0.723064248759429,-1.01541859502712,0.720981397928606,0.428627051660907,-0.292354346267693,"p9"
"CCDC36",-1.31831534411804,-0.536959808146634,-0.969809339608019,0.781355535971403,0.348506004510018,-0.432849531461384,"p9"
"RNASE8",-1.10165007609443,-0.734565800038516,-1.23038339021664,0.367084276055917,-0.128733314122208,-0.495817590178125,"p9"
"CSPG4",-1.30282561185899,-1.16330406549346,-1.31708514128416,0.139521546365532,-0.0142595294251769,-0.153781075790708,"p9"
"HSPB7",-1.00240088668006,-0.598358273130263,-1.01446246010346,0.404042613549796,-0.0120615734234014,-0.416104186973202,"p9"
"HEG1",-1.52728446725468,-1.16460245153675,-1.661294408547,0.362682015717931,-0.134009941292324,-0.496691957010255,"p9"
"TCAP",-1.16422062123509,-1.03032690834177,-1.5611154701989,0.133893712893322,-0.396894848963817,-0.530788561857134,"p9"
"CD34",-1.07261798588864,-0.869126119052211,-1.48581614841021,0.20349186683643,-0.41319816252158,-0.616690029358003,"p9"
"MSRB3",-1.18560830091165,-0.780624514382714,-1.27696712364983,0.40498378652893,-0.0913588227381795,-0.496342609267112,"p9"
"REP15",-1.26858781675273,-1.2808247124796,-1.31275346274926,-0.0122368957268743,-0.0441656459965306,-0.0319287502696566,"p9"
"CMKLR1",-1.14555868423536,-0.840024608415273,-1.02677873504517,0.305534075820087,0.118779949190183,-0.186754126629899,"p9"
"SLCO2A1",-1.18217027511063,-1.01478612966205,-1.52088466554973,0.167384145448591,-0.338714390439096,-0.50609853588768,"p9"
"PABPC5",-1.02315641292397,-0.791260518899078,-1.13819541614314,0.231895894024892,-0.115039003219171,-0.346934897244061,"p9"
"FZD4",-1.27650585003644,-0.956884663249088,-1.66965378947097,0.319621186787364,-0.393147939434525,-0.712769126221885,"p9"
"CD248",-1.32739279425018,-0.888450099583329,-0.480987332715278,0.438942694666852,0.8464054615349,0.407462766868055,"p9"
"FUT1",-1.55260835844877,-1.343444108871,-1.85629877934322,0.209164249577772,-0.303690420894449,-0.512854670472219,"p9"
"ZDHHC14",-1.0261947546004,-0.745453911736216,-0.973458534260571,0.280740842864187,0.0527362203398332,-0.228004622524357,"p9"
"SPSB4",-1.88439079027615,-1.49208038557186,-1.21866152003918,0.392310404704294,0.66572927023697,0.27341886553268,"p9"
"CHST1",-1.7735803659145,-1.23628833771791,-0.735492643137056,0.537292028196595,1.03808772277745,0.500795694580851,"p9"
"VWA3A",-2.05707894341097,-1.33067821890173,-1.72168963753474,0.726400724509232,0.335389305876216,-0.391011418633013,"p9"
"CCDC85B",-1.06990360273903,-0.824442851172864,-0.946130431270437,0.245460751566163,0.123773171468581,-0.121687580097573,"p9"
"PRIMA1",-1.7343985204624,-1.73508372353436,-2.00344035526083,-0.000685203071959756,-0.269041834798432,-0.268356631726473,"p9"
"TUBB6",-1.22587723930474,-1.01908110917869,-1.25570400569696,0.206796130126045,-0.0298267663922198,-0.236622896518265,"p9"
"JAKMIP2",-1.43110029569398,-0.844543407338996,-1.20036764225495,0.586556888354989,0.230732653439018,-0.355824234915961,"p9"
"CLEC14A",-1.77639015358135,-1.47553286652807,-2.34631892964817,0.300857287053271,-0.569928776066821,-0.870786063120098,"p9"
"FOXC2",-1.95054361344432,-1.13433084774347,-1.17113266574486,0.816212765700853,0.779410947699466,-0.0368018180013877,"p9"
"BDNF",-1.41147306005431,-1.19764265222129,-1.64966509438925,0.213830407833027,-0.238192034334935,-0.452022442167958,"p9"
"FIBIN",-2.23072968550304,-1.8312024955837,-2.45827036047078,0.399527189919341,-0.227540674967736,-0.627067864887081,"p9"
